,index,game,Player_ID,Team,Opportunities,Contains,Player_Name,Position
98588,48473_ARI,2022103005,48473,ARI,5,3,Jonathan Ledbetter,DE
98589,52522_ARI,2022103005,52522,ARI,12,6,Leki Fotu,DT
98591,54552_ARI,2022103005,54552,ARI,0,0,Cameron Thomas,OLB
98593,45008_ARI,2022103005,45008,ARI,6,5,Tanner Vallejo,ILB
98641,37078_MIN,2022103005,37078,MIN,9,6,Patrick Peterson,CB
98642,38559_MIN,2022103005,38559,MIN,12,6,Harrison Smith,SS
98643,42388_MIN,2022103005,42388,MIN,18,8,Eric Kendricks,ILB
98644,42427_MIN,2022103005,42427,MIN,13,7,Jordan Hicks,ILB
98645,42431_MIN,2022103005,42431,MIN,4,2,Danielle Hunter,OLB
98646,42465_MIN,2022103005,42465,MIN,5,1,Za'Darius Smith,OLB
98647,44867_MIN,2022103005,44867,MIN,6,1,Dalvin Tomlinson,DT
98648,46165_MIN,2022103005,46165,MIN,9,5,Harrison Phillips,DT
98649,46652_MIN,2022103005,46652,MIN,10,4,Chandon Sullivan,CB
98650,52497_MIN,2022103005,52497,MIN,11,7,Cameron Dantzler,CB
98651,53554_MIN,2022103005,53554,MIN,4,2,Camryn Bynum,FS
98652,52525_MIN,2022103005,52525,MIN,7,3,D.J. Wonnum,OLB
98654,53519_MIN,2022103005,53519,MIN,4,3,Patrick Jones,OLB
98672,52538_MIN,2022103005,52538,MIN,4,2,James Lynch,NT
98674,52448_MIN,2022103005,52448,MIN,1,1,Ross Blacklock,DT
98838,37084_ARI,2022103005,37084,ARI,6,2,J.J. Watt,DE
98839,46521_ARI,2022103005,46521,ARI,10,5,Ben Niemann,ILB
98975,43986_ARI,2022103005,43986,ARI,3,2,Antonio Hamilton,CB
98976,54565_ARI,2022103005,54565,ARI,1,0,Myjai Sanders,OLB
99005,54721_ARI,2022103005,54721,ARI,0,0,Jesse Luketa,OLB
99033,43938_ARI,2022103005,43938,ARI,6,1,Antwaun Woods,DT
99034,53679_MIN,2022103005,53679,MIN,3,1,Khyiris Tonga,NT
99099,37097_NO,2022103006,37097,NO,4,3,Cameron Jordan,DE
99100,38607_NO,2022103006,38607,NO,9,6,Demario Davis,MLB
99101,40017_NO,2022103006,40017,NO,5,4,Tyrann Mathieu,FS
99104,43409_NO,2022103006,43409,NO,7,4,David Onyemata,DT
99106,44851_NO,2022103006,44851,NO,3,1,Marcus Maye,FS
99107,44862_NO,2022103006,44862,NO,0,0,Justin Evans,SS
99108,46083_NO,2022103006,46083,NO,3,2,Marcus Davenport,DE
99109,48027_NO,2022103006,48027,NO,2,1,Kaden Elliss,OLB
99110,48544_NO,2022103006,48544,NO,2,1,Shy Tuttle,DT
99111,53489_NO,2022103006,53489,NO,18,13,Pete Werner,OLB
99130,46197_NO,2022103006,46197,NO,5,2,Kentavius Street,DT
99131,53457_NO,2022103006,53457,NO,4,1,Payton Turner,DE
99486,38551_LV,2022103006,38551,LV,6,3,Chandler Jones,DE
99487,40039_LV,2022103006,40039,LV,7,5,Duron Harmon,SS
99489,46214_LV,2022103006,46214,LV,10,6,Bilal Nichols,DT
99490,47787_LV,2022103006,47787,LV,5,2,Clelin Ferrell,DE
99491,47810_LV,2022103006,47810,LV,6,3,Johnathan Abram,SS
99492,47817_LV,2022103006,47817,LV,7,3,Rock Ya-Sin,CB
99493,47889_LV,2022103006,47889,LV,12,7,Maxx Crosby,DE
99495,52547_LV,2022103006,52547,LV,5,4,Amik Robertson,CB
99498,43411_LV,2022103006,43411,LV,14,6,Andrew Billings,DT
99499,53509_LV,2022103006,53509,LV,25,17,Divine Deablo,OLB
99502,46187_LV,2022103006,46187,LV,12,9,Anthony Averett,CB
99504,42391_LV,2022103006,42391,LV,19,9,Denzel Perryman,ILB
99505,46387_LV,2022103006,46387,LV,4,2,Kendal Vickers,DT
99506,53508_LV,2022103006,53508,LV,3,2,Malcolm Koonce,DE
99508,53472_LV,2022103006,53472,LV,5,4,Trevon Moehrig,FS
99676,44871_NO,2022103006,44871,NO,2,2,Tanoh Kpassagnon,DE
99677,54514_NO,2022103006,54514,NO,7,3,Alontae Taylor,CB
99733,53505_NO,2022103006,53505,NO,9,5,Paulson Adebo,CB
99830,37724_NO,2022103006,37724,NO,7,5,Chris Harris,CB
99831,52665_NO,2022103006,52665,NO,5,2,Malcolm Roach,DT
99849,54591_LV,2022103006,54591,LV,13,4,Neil Farrell,DT
99850,43420_LV,2022103006,43420,LV,9,5,Blake Martinez,ILB
100187,35466_NE,2022103007,35466,NE,9,5,Devin McCourty,FS
100188,37308_NE,2022103007,37308,NE,7,2,Lawrence Guy,DT
100189,42433_NE,2022103007,42433,NE,0,0,Carl Davis,NT
100190,43522_NE,2022103007,43522,NE,3,1,Jalen Mills,CB
100191,43700_NE,2022103007,43700,NE,3,3,Jonathan Jones,CB
100192,44944_NE,2022103007,44944,NE,7,1,Deatrich Wise,DE
100193,46212_NE,2022103007,46212,NE,8,4,Ja'Whaun Bentley,ILB
100194,47826_NE,2022103007,47826,NE,4,2,Jahlani Tavai,ILB
100195,47938_NE,2022103007,47938,NE,5,1,Mack Wilson,OLB
100197,52991_NE,2022103007,52991,NE,6,6,Myles Bryant,CB
100198,43435_NE,2022103007,43435,NE,7,5,Matt Judon,OLB
100200,42116_NE,2022103007,42116,NE,7,4,Adrian Phillips,SS
100201,44866_NE,2022103007,44866,NE,4,3,Raekwon McMillan,ILB
100219,44991_NE,2022103007,44991,NE,8,3,Davon Godchaux,NT
100220,52468_NE,2022103007,52468,NE,2,1,Josh Uche,OLB
100221,44837_NE,2022103007,44837,NE,10,7,Jabrill Peppers,SS
100222,54586_NE,2022103007,54586,NE,7,4,Jack Jones,CB
100224,54550_NE,2022103007,54550,NE,1,1,Marcus Jones,CB
100225,41243_NYJ,2022103007,41243,NYJ,27,15,C.J. Mosley,ILB
100226,41270_NYJ,2022103007,41270,NYJ,7,1,Lamarcus Joyner,SS
100227,43301_NYJ,2022103007,43301,NYJ,14,6,Sheldon Rankins,DT
100228,46186_NYJ,2022103007,46186,NYJ,10,7,Jordan Whitehead,SS
100229,46211_NYJ,2022103007,46211,NYJ,14,7,D.J. Reed,CB
100230,47786_NYJ,2022103007,47786,NYJ,14,4,Quinnen Williams,NT
100231,47881_NYJ,2022103007,47881,NYJ,18,6,Quincy Williams,OLB
100232,53583_NYJ,2022103007,53583,NYJ,13,7,Michael Carter,CB
100233,54469_NYJ,2022103007,54469,NYJ,8,2,Ahmad Gardner,CB
100235,54582_NYJ,2022103007,54582,NYJ,2,1,Micheal Clemons,DE
100236,42467_NYJ,2022103007,42467,NYJ,12,5,Kwon Alexander,OLB
100237,44929_NYJ,2022103007,44929,NYJ,6,4,Carl Lawson,DE
100238,46204_NYJ,2022103007,46204,NYJ,5,3,John Franklin-Myers,DE
100255,44815_NYJ,2022103007,44815,NYJ,6,2,Solomon Thomas,DT
100256,46141_NYJ,2022103007,46141,NYJ,5,2,Nathan Shepherd,DT
100257,46255_NYJ,2022103007,46255,NYJ,4,3,Jake Martin,DE
100536,53629_NYJ,2022103007,53629,NYJ,0,0,Brandin Echols,CB
100554,52495_NE,2022103007,52495,NE,2,0,Anfernee Jennings,OLB
100614,46504_NE,2022103007,46504,NE,2,1,Daniel Ekuale,DT
100615,53617_NE,2022103007,53617,NE,0,0,Joshuah Bledsoe,FS
100669,53053_NYJ,2022103007,53053,NYJ,1,1,Bryce Huff,DE
100727,38589_NYJ,2022103007,38589,NYJ,6,1,Vinny Curry,DE
100956,35449_PIT,2022103008,35449,PIT,3,0,Tyson Alualu,NT
100957,37104_PIT,2022103008,37104,PIT,6,4,Cameron Heyward,DT
100958,43325_PIT,2022103008,43325,PIT,10,7,Myles Jack,ILB
100962,44878_PIT,2022103008,44878,PIT,5,1,Ahkello Witherspoon,CB
100963,46080_PIT,2022103008,46080,PIT,1,1,Minkah Fitzpatrick,FS
100964,46097_PIT,2022103008,46097,PIT,4,2,Terrell Edmunds,SS
100965,47793_PIT,2022103008,47793,PIT,7,1,Devin Bush,ILB
100966,52510_PIT,2022103008,52510,PIT,9,3,Alex Highsmith,OLB
100969,44906_PIT,2022103008,44906,PIT,5,2,Cameron Sutton,CB
100973,45395_PIT,2022103008,45395,PIT,6,4,Arthur Maulet,CB
100975,53674_PIT,2022103008,53674,PIT,1,0,Tre Norwood,FS
100976,44886_PIT,2022103008,44886,PIT,6,1,Chris Wormley,DE
100977,44905_PIT,2022103008,44905,PIT,6,4,Montravius Adams,NT
100979,48089_PIT,2022103008,48089,PIT,6,2,Malik Reed,OLB
100984,46902_PIT,2022103008,46902,PIT,8,4,Robert Spillane,ILB
100996,39984_PHI,2022103008,39984,PHI,6,3,Darius Slay,CB
100997,43351_PHI,2022103008,43351,PHI,5,2,James Bradberry,CB
100998,44825_PHI,2022103008,44825,PHI,7,5,Haason Reddick,OLB
100999,46188_PHI,2022103008,46188,PHI,22,12,Kyzir White,ILB
101000,46194_PHI,2022103008,46194,PHI,12,3,Avonte Maddox,CB
101001,46199_PHI,2022103008,46199,PHI,5,3,Josh Sweat,DE
101002,47888_PHI,2022103008,47888,PHI,11,6,Chauncey Gardner-Johnson,SS
101003,47974_PHI,2022103008,47974,PHI,10,2,Marcus Epps,SS
101004,48516_PHI,2022103008,48516,PHI,21,8,T.J. Edwards,ILB
101005,53502_PHI,2022103008,53502,PHI,3,2,Milton Williams,DT
101006,53618_PHI,2022103008,53618,PHI,6,3,Marlon Tuipulotu,DT
101007,38542_PHI,2022103008,38542,PHI,9,4,Fletcher Cox,DT
101008,43378_PHI,2022103008,43378,PHI,7,2,Javon Hargrave,DT
101009,53663_PHI,2022103008,53663,PHI,4,3,Patrick Johnson,ILB
101010,54478_PHI,2022103008,54478,PHI,7,2,Jordan Davis,DT
101019,35452_PHI,2022103008,35452,PHI,1,0,Brandon Graham,DE
101494,54646_PHI,2022103008,54646,PHI,2,1,Kyron Johnson,OLB
101536,44861_PIT,2022103008,44861,PIT,1,1,Ryan Anderson,OLB
101555,52697_PIT,2022103008,52697,PIT,5,4,James Pierre,CB
101606,53585_PIT,2022103008,53585,PIT,5,3,Isaiahh Loudermilk,DE
101642,37087_PHI,2022103008,37087,PHI,1,1,Robert Quinn,OLB
101643,52640_PIT,2022103008,52640,PIT,1,1,Carlos Davis,DT
101891,41300_HOU,2022103004,41300,HOU,19,8,Christian Kirksey,OLB
101892,42441_HOU,2022103004,42441,HOU,8,4,Steven Nelson,CB
101894,44964_HOU,2022103004,44964,HOU,7,5,Desmond King,CB
101895,46229_HOU,2022103004,46229,HOU,7,4,Ogbonnia Okoronkwo,DE
101896,46669_HOU,2022103004,46669,HOU,6,4,Jonathan Owens,FS
101897,46796_HOU,2022103004,46796,HOU,8,5,Demone Harris,DE
101898,53624_HOU,2022103004,53624,HOU,13,1,Roy Lopez,DT
101900,54468_HOU,2022103004,54468,HOU,13,8,Derek Stingley,CB
101901,54502_HOU,2022103004,54502,HOU,17,9,Jalen Pitre,FS
101918,35470_HOU,2022103004,35470,HOU,11,4,Jerry Hughes,DE
101921,55045_HOU,2022103004,55045,HOU,16,3,Kurt Hinish,DT
102153,42031_TEN,2022103004,42031,TEN,3,2,Denico Autry,DE
102154,42365_TEN,2022103004,42365,TEN,4,1,Bud Dupree,OLB
102155,43353_TEN,2022103004,43353,TEN,7,3,Kevin Byard,FS
102158,47802_TEN,2022103004,47802,TEN,4,1,Jeffery Simmons,DT
102159,47899_TEN,2022103004,47899,TEN,2,1,Amani Hooker,FS
102160,47971_TEN,2022103004,47971,TEN,15,4,David Long,ILB
102161,52469_TEN,2022103004,52469,TEN,6,1,Kristian Fulton,CB
102163,54500_TEN,2022103004,54500,TEN,9,6,Roger McCreary,CB
102180,44869_TEN,2022103004,44869,TEN,7,5,Zach Cunningham,ILB
102182,53073_TEN,2022103004,53073,TEN,7,3,Teair Tart,DT
102184,44863_TEN,2022103004,44863,TEN,2,1,DeMarcus Walker,DE
102185,45643_TEN,2022103004,45643,TEN,2,1,Dylan Cole,ILB
102186,48462_TEN,2022103004,48462,TEN,1,1,Kevin Strong,DE
102307,54615_HOU,2022103004,54615,HOU,5,0,Thomas Booker,DT
102309,46148_HOU,2022103004,46148,HOU,6,4,Rasheem Green,DE
102310,47940_HOU,2022103004,47940,HOU,3,0,Blake Cashman,ILB
102312,43395_HOU,2022103004,43395,HOU,11,7,Eric Murray,FS
102319,47837_TEN,2022103004,47837,TEN,2,2,Lonnie Johnson,CB
102343,53599_HOU,2022103004,53599,HOU,8,3,Garret Wallow,OLB
102356,41483_TEN,2022103004,41483,TEN,3,0,Terrance Mitchell,CB
102399,43757_TEN,2022103004,43757,TEN,8,3,Andrew Adams,SS
102400,42378_TEN,2022103004,42378,TEN,0,0,Mario Edwards,DT
102427,37841_HOU,2022103004,37841,HOU,4,2,Mario Addison,DE
102428,42771_HOU,2022103004,42771,HOU,1,1,Neville Hewitt,ILB
102446,55190_TEN,2022103004,55190,TEN,2,2,Sam Okuayinonu,DE
102494,54540_HOU,2022103004,54540,HOU,24,9,Christian Harris,ILB
102513,46122_HOU,2022103004,46122,HOU,9,4,M.J. Stewart,SS
102514,44922_HOU,2022103004,44922,HOU,11,7,Jaleel Johnson,DT
102515,52582_TEN,2022103004,52582,TEN,2,2,Larrell Murchison,DT
102771,38540_IND,2022103009,38540,IND,5,3,Stephon Gilmore,CB
102772,45033_IND,2022103009,45033,IND,0,0,Ifeadi Odenigbo,DE
102773,45287_IND,2022103009,45287,IND,10,4,Kenny Moore,CB
102774,46133_IND,2022103009,46133,IND,8,3,Tyquan Lewis,DE
102775,46304_IND,2022103009,46304,IND,22,11,Zaire Franklin,OLB
102776,47872_IND,2022103009,47872,IND,12,8,Bobby Okereke,ILB
102777,47942_IND,2022103009,47942,IND,1,0,Byron Cowart,DT
102778,47947_IND,2022103009,47947,IND,5,1,E.J. Speed,OLB
102779,52493_IND,2022103009,52493,IND,3,2,Julian Blackmon,FS
102780,53483_IND,2022103009,53483,IND,2,1,Dayo Odeyingbo,DE
102782,43296_IND,2022103009,43296,IND,11,5,DeForest Buckner,DT
102783,43358_IND,2022103009,43358,IND,7,1,Yannick Ngakoue,DE
102784,44957_IND,2022103009,44957,IND,17,5,Grover Stewart,DT
102785,46729_IND,2022103009,46729,IND,2,0,Brandon Facyson,CB
102792,38843_IND,2022103009,38843,IND,11,4,Rodney McLeod,FS
102793,47832_IND,2022103009,47832,IND,0,0,Ben Banogu,DE
102880,42488_WAS,2022103009,42488,WAS,10,8,Bobby McCain,FS
102882,43373_WAS,2022103009,43373,WAS,6,5,Kendall Fuller,CB
102883,44829_WAS,2022103009,44829,WAS,12,4,Jonathan Allen,DT
102884,47809_WAS,2022103009,47809,WAS,11,5,Montez Sweat,DE
102886,48566_WAS,2022103009,48566,WAS,1,1,Daniel Wise,DE
102887,52637_WAS,2022103009,52637,WAS,8,5,James Smith-Williams,DE
102888,53448_WAS,2022103009,53448,WAS,19,13,Jamin Davis,OLB
102889,53503_WAS,2022103009,53503,WAS,8,7,Benjamin St-Juste,CB
102890,53592_WAS,2022103009,53592,WAS,4,2,Darrick Forrest,SS
102891,42331_WAS,2022103009,42331,WAS,5,3,Efe Obada,DE
102892,52641_WAS,2022103009,52641,WAS,4,1,Casey Toohill,DE
102895,46082_WAS,2022103009,46082,WAS,11,3,Daron Payne,DT
102902,46649_WAS,2022103009,46649,WAS,0,0,Jeremy Reaves,FS
103146,42512_WAS,2022103009,42512,WAS,6,1,David Mayo,MLB
103150,54624_IND,2022103009,54624,IND,6,0,Eric Johnson,DT
103214,52619_IND,2022103009,52619,IND,5,3,Isaiah Rodgers,CB
103215,54704_IND,2022103009,54704,IND,4,2,Rodney Thomas,FS
103230,52624_WAS,2022103009,52624,WAS,16,10,Kamren Curl,SS
103231,53642_WAS,2022103009,53642,WAS,5,1,Rachad Wildgoose,CB
103234,54643_WAS,2022103009,54643,WAS,11,6,John Ridgeway,DT
103235,39998_WAS,2022103009,39998,WAS,3,1,Jon Bostic,OLB
103271,46105_IND,2022103009,46105,IND,5,2,Shaquille Leonard,MLB
103385,46329_WAS,2022103009,46329,WAS,1,0,Danny Johnson,CB
103411,38577_LA,2022103010,38577,LA,19,12,Bobby Wagner,ILB
103412,41239_LA,2022103010,41239,LA,14,8,Aaron Donald,DT
103413,42816_LA,2022103010,42816,LA,2,0,Troy Hill,CB
103414,43294_LA,2022103010,43294,LA,7,2,Jalen Ramsey,CB
103415,43335_LA,2022103010,43335,LA,11,5,A'Shawn Robinson,DT
103416,47844_LA,2022103010,47844,LA,12,1,Taylor Rapp,FS
103417,47862_LA,2022103010,47862,LA,0,0,David Long,CB
103418,47917_LA,2022103010,47917,LA,10,2,Greg Gaines,NT
103419,48026_LA,2022103010,48026,LA,14,9,Nick Scott,SS
103420,52492_LA,2022103010,52492,LA,4,1,Terrell Lewis,OLB
103433,43298_LA,2022103010,43298,LA,13,5,Leonard Floyd,DE
103434,47939_LA,2022103010,47939,LA,5,4,Justin Hollins,OLB
103435,48770_LA,2022103010,48770,LA,7,1,Marquise Copeland,DT
103437,53532_LA,2022103010,53532,LA,26,13,Ernest Jones,ILB
103529,38868_SF,2022103010,38868,SF,5,4,Tashaun Gipson,FS
103531,44938_SF,2022103010,44938,SF,8,3,Samson Ebukam,DE
103532,46139_SF,2022103010,46139,SF,19,17,Fred Warner,ILB
103534,46757_SF,2022103010,46757,SF,7,7,Charvarius Ward,CB
103535,47785_SF,2022103010,47785,SF,2,1,Nick Bosa,DE
103538,53609_SF,2022103010,53609,SF,12,7,Talanoa Hufanga,SS
103544,41786_SF,2022103010,41786,SF,4,2,Kerry Hyder,DE
103545,43405_SF,2022103010,43405,SF,5,3,Hassan Ridgeway,DT
103546,48123_SF,2022103010,48123,SF,6,3,Kevin Givens,DT
103548,47944_SF,2022103010,47944,SF,4,0,Charles Omenihu,DE
103549,54526_SF,2022103010,54526,SF,3,0,Drake Jackson,DE
103551,53601_SF,2022103010,53601,SF,7,6,Deommodore Lenoir,CB
104111,54677_LA,2022103010,54677,LA,9,3,Derion Kendrick,CB
104119,40048_SF,2022103010,40048,SF,3,3,Akeem Spence,DT
104123,46164_SF,2022103010,46164,SF,0,0,Tarvarius Moore,SS
104185,46157_SF,2022103010,46157,SF,21,11,Oren Burks,OLB
104186,53531_SF,2022103010,53531,SF,2,2,Ambry Thomas,CB
104188,41256_SF,2022103010,41256,SF,9,5,Jimmie Ward,FS
104255,43092_SF,2022103010,43092,SF,0,0,T.Y. McGill,DT
104771,41336_NYG,2022103011,41336,NYG,4,1,Justin Ellis,DT
104772,42349_NYG,2022103011,42349,NYG,13,7,Leonard Williams,DT
104773,43333_NYG,2022103011,43333,NYG,7,2,Jihad Ward,OLB
104774,44830_NYG,2022103011,44830,NYG,6,4,Adoree' Jackson,CB
104775,47800_NYG,2022103011,47800,NYG,11,4,Dexter Lawrence,DT
104776,47891_NYG,2022103011,47891,NYG,13,10,Julian Love,SS
104777,52444_NYG,2022103011,52444,NYG,7,4,Xavier McKinney,FS
104778,52663_NYG,2022103011,52663,NYG,8,5,Tae Crowder,ILB
104780,54611_NYG,2022103011,54611,NYG,9,5,Micah McFadden,ILB
104781,55032_NYG,2022103011,55032,NYG,11,5,Tomon Fox,OLB
104785,52518_NYG,2022103011,52518,NYG,3,3,Darnay Holmes,CB
104786,40171_NYG,2022103011,40171,NYG,3,1,Nicholas Williams,DT
104848,41464_SEA,2022103011,41464,SEA,11,5,Shelby Harris,DE
104849,42543_SEA,2022103011,42543,SEA,7,5,Quandre Diggs,FS
104851,43436_SEA,2022103011,43436,SEA,2,0,Quinton Jefferson,DE
104852,44873_SEA,2022103011,44873,SEA,2,1,Josh Jones,FS
104853,46117_SEA,2022103011,46117,SEA,9,5,Uchenna Nwosu,OLB
104854,47871_SEA,2022103011,47871,SEA,8,5,Cody Barton,MLB
104855,47941_SEA,2022103011,47941,SEA,9,6,Michael Jackson,CB
104856,52435_SEA,2022103011,52435,SEA,12,5,Jordyn Brooks,ILB
104857,52456_SEA,2022103011,52456,SEA,0,0,Darrell Taylor,OLB
104858,54618_SEA,2022103011,54618,SEA,5,2,Tariq Woolen,CB
104859,35562_SEA,2022103011,35562,SEA,5,5,Al Woods,NT
104861,46487_SEA,2022103011,46487,SEA,4,3,Poona Ford,DE
104863,54505_SEA,2022103011,54505,SEA,8,3,Boye Mafe,OLB
104864,48198_SEA,2022103011,48198,SEA,4,2,Bryan Mone,NT
104868,46711_SEA,2022103011,46711,SEA,14,5,Ryan Neal,SS
104869,54574_SEA,2022103011,54574,SEA,7,4,Coby Bryant,CB
104895,54579_NYG,2022103011,54579,NYG,3,0,Dane Belton,FS
104896,44893_NYG,2022103011,44893,NYG,6,2,Fabian Moreau,CB
104994,54470_NYG,2022103011,54470,NYG,6,3,Kayvon Thibodeaux,OLB
105010,43323_NYG,2022103011,43323,NYG,14,9,Jaylon Smith,MLB
105027,53854_NYG,2022103011,53854,NYG,7,5,Nick McCloud,CB
105099,42376_NYG,2022103011,42376,NYG,1,1,Landon Collins,SS
105102,38545_SEA,2022103011,38545,SEA,4,4,Bruce Irvin,OLB
105125,47812_SEA,2022103011,47812,SEA,1,0,L.J. Collier,DE
105126,53545_NYG,2022103011,53545,NYG,5,2,Elerson Smith,OLB
105161,40166_BUF,2022103012,40166,BUF,13,6,Jordan Poyer,SS
105162,41341_BUF,2022103012,41341,BUF,16,4,DaQuan Jones,DT
105163,44976_BUF,2022103012,44976,BUF,11,2,Matt Milano,OLB
105164,46085_BUF,2022103012,46085,BUF,26,14,Tremaine Edmunds,ILB
105165,46190_BUF,2022103012,46190,BUF,17,10,Taron Johnson,CB
105166,47792_BUF,2022103012,47792,BUF,10,0,Ed Oliver,DT
105167,52462_BUF,2022103012,52462,BUF,2,0,A.J. Epenesa,DE
105168,52647_BUF,2022103012,52647,BUF,5,0,Dane Jackson,CB
105169,53490_BUF,2022103012,53490,BUF,5,4,Carlos Basham,DE
105170,54650_BUF,2022103012,54650,BUF,1,0,Christian Benford,CB
105176,37075_BUF,2022103012,37075,BUF,9,3,Von Miller,OLB
105177,42395_BUF,2022103012,42395,BUF,5,2,Jordan Phillips,DE
105178,53459_BUF,2022103012,53459,BUF,7,4,Gregory Rousseau,DE
105179,54488_BUF,2022103012,54488,BUF,4,2,Kaiir Elam,CB
105181,46232_BUF,2022103012,46232,BUF,7,2,Tim Settle,DT
105607,42381_GB,2022103012,42381,GB,11,4,Preston Smith,OLB
105608,42485_GB,2022103012,42485,GB,13,8,Adrian Amos,FS
105609,43316_GB,2022103012,43316,GB,11,5,Kenny Clark,NT
105610,43338_GB,2022103012,43338,GB,4,1,Jarran Reed,DT
105611,43404_GB,2022103012,43404,GB,6,3,De'Vondre Campbell,ILB
105612,44911_GB,2022103012,44911,GB,9,5,Rasul Douglas,CB
105613,46087_GB,2022103012,46087,GB,3,0,Jaire Alexander,CB
105614,47795_GB,2022103012,47795,GB,7,1,Rashan Gary,OLB
105615,47804_GB,2022103012,47804,GB,10,3,Darnell Savage,SS
105616,53458_GB,2022103012,53458,GB,1,0,Eric Stokes,CB
105617,54487_GB,2022103012,54487,GB,7,5,Quay Walker,ILB
105618,54644_GB,2022103012,54644,GB,5,2,Kingsley Enagbare,OLB
105619,43426_GB,2022103012,43426,GB,7,0,Dean Lowry,DE
105621,53602_GB,2022103012,53602,GB,5,1,Tedarrell Slaton,DT
105622,53649_GB,2022103012,53649,GB,9,6,Isaiah McDuffie,ILB
105623,54493_GB,2022103012,54493,GB,2,1,Devonte Wyatt,DT
105799,43308_BUF,2022103012,43308,BUF,3,0,Shaq Lawson,DE
105802,47964_BUF,2022103012,47964,BUF,1,1,Jaquan Johnson,FS
105804,53641_BUF,2022103012,53641,BUF,18,11,Damar Hamlin,SS
105888,45021_GB,2022103012,45021,GB,0,0,Rudy Ford,SS
105996,54044_GB,2022103012,54044,GB,1,1,Kobe Jones,OLB
105997,45215_GB,2022103012,45215,GB,7,4,Eric Wilson,OLB
106107,41227_CLE,2022103100,41227,CLE,5,2,Jadeveon Clowney,DE
106108,44903_CLE,2022103100,44903,CLE,4,3,John Johnson,FS
106111,46098_CLE,2022103100,46098,CLE,6,5,Taven Bryan,DT
106112,52452_CLE,2022103100,52452,CLE,8,6,Grant Delpit,SS
106113,52496_CLE,2022103100,52496,CLE,4,1,Jordan Elliott,DT
106114,53455_CLE,2022103100,53455,CLE,3,2,Greg Newsome,CB
106116,54533_CLE,2022103100,54533,CLE,12,4,Martin Emerson,CB
106117,54543_CLE,2022103100,54543,CLE,3,2,Alex Wright,DE
106118,44813_CLE,2022103100,44813,CLE,1,0,Myles Garrett,DE
106119,46162_CLE,2022103100,46162,CLE,0,0,Ronnie Harrison,SS
106121,47863_CLE,2022103100,47863,CLE,15,8,Sione Takitaki,OLB
106122,45038_CLE,2022103100,45038,CLE,1,0,Isaac Rochell,DE
106123,53561_CLE,2022103100,53561,CLE,2,0,Tommy Togiai,DT
106160,43350_CIN,2022103100,43350,CIN,11,7,Vonn Bell,SS
106161,43641_CIN,2022103100,43641,CIN,8,1,Mike Hilton,CB
106162,44872_CIN,2022103100,44872,CIN,3,3,Chidobe Awuzie,CB
106163,44915_CIN,2022103100,44915,CIN,12,4,Trey Hendrickson,DE
106165,46123_CIN,2022103100,46123,CIN,21,16,Jessie Bates,FS
106166,46146_CIN,2022103100,46146,CIN,15,6,Sam Hubbard,DE
106167,47855_CIN,2022103100,47855,CIN,24,10,Germaine Pratt,OLB
106168,52473_CIN,2022103100,52473,CIN,22,10,Logan Wilson,ILB
106169,54560_CIN,2022103100,54560,CIN,17,5,Zach Carter,DT
106182,46138_CIN,2022103100,46138,CIN,17,9,B.J. Hill,DT
106185,52515_CIN,2022103100,52515,CIN,0,0,Akeem Davis-Gaither,OLB
106186,53498_CIN,2022103100,53498,CIN,5,4,Joseph Ossai,DE
106192,53540_CIN,2022103100,53540,CIN,7,5,Cam Sample,DE
106195,46215_CIN,2022103100,46215,CIN,4,1,Tre Flowers,CB
106196,52623_CIN,2022103100,52623,CIN,3,1,Markus Bailey,ILB
106197,54496_CIN,2022103100,54496,CIN,3,3,Dax Hill,FS
106617,54688_CLE,2022103100,54688,CLE,2,1,Isaiah Thomas,DE
106682,53582_CLE,2022103100,53582,CLE,1,1,Tony Fields,OLB
106770,53018_CLE,2022103100,53018,CLE,1,1,A.J. Green,CB
106806,47829_CLE,2022103100,47829,CLE,1,0,Greedy Williams,CB
106807,48588_CLE,2022103100,48588,CLE,3,3,Jordan Kunaszyk,MLB
106814,53535_CIN,2022103100,53535,CIN,10,4,Jay Tufele,DT
106831,43341_CLE,2022103100,43341,CLE,11,7,Deion Jones,ILB
106834,54525_CIN,2022103100,54525,CIN,11,8,Cam Taylor-Britt,CB
106867,53050_CIN,2022103100,53050,CIN,8,7,Domenique Davis,DT
107079,39984_PHI,2022110300,39984,PHI,8,5,Darius Slay,CB
107080,43351_PHI,2022110300,43351,PHI,6,3,James Bradberry,CB
107081,44825_PHI,2022110300,44825,PHI,11,5,Haason Reddick,OLB
107082,46188_PHI,2022110300,46188,PHI,20,13,Kyzir White,ILB
107083,46194_PHI,2022110300,46194,PHI,6,4,Avonte Maddox,CB
107084,46199_PHI,2022110300,46199,PHI,11,4,Josh Sweat,DE
107085,47888_PHI,2022110300,47888,PHI,9,6,Chauncey Gardner-Johnson,SS
107086,47974_PHI,2022110300,47974,PHI,11,7,Marcus Epps,SS
107087,48516_PHI,2022110300,48516,PHI,16,9,T.J. Edwards,ILB
107088,53502_PHI,2022110300,53502,PHI,5,3,Milton Williams,DT
107089,53618_PHI,2022110300,53618,PHI,8,2,Marlon Tuipulotu,DT
107090,38542_PHI,2022110300,38542,PHI,12,6,Fletcher Cox,DT
